,0
818," And we've got to support telehealth as part of this   solution, including telehealth from providers that may not have a physical location in our state"
819," Collaborating with the legislature, the state has provided resources for schools to support behavioral health needs of students and to help prevent the tragedy of suicide"
820,  We've increased funding to improve access for addiction programs
821, We've expanded behavioral health crisis services to all regions of the state
822, And we've launched new recovery programs that include supportive housing
823, But there's more to be done
824," And we'll continue to meet these challenges through collaboration, through innovation and action"
825,"   One way we ask you to join us in this is to encourage you to save the date and join us for the next Recovery Reinvented, November 10th at Alerus Center in Grand Forks"
826," This last year, there was over 800 people in-person and close to 3,500 people watching online, including people watching from all of our corrections facilities across the state"
827,   Recovery Reinvented began with First Lady Kathryn bravely sharing her personal story of recovery
828," Five years later, Recovery Reinvented continues to inspire individuals across North Dakota and the nation to find hope in recovery, and to most importantly, eliminate the shame and stigma of addiction"
829,  Our great Human Services Behavioral Health team continues to drive program innovation that leads our nation
830," But this Saturday, February 19th is a very special day"
831," I'd like you all to join me in congratulating and thanking, for her courage and passion, for her living one day at a time as our first lady reaches her 20th year sobriety birthday, this Saturday"
832," Congratulations, Kathryn"
833," And that's harder than you think, staying sober and being married to me"
834," That's a hard thing to do, but congratulations"
835, Wow
836,"  ***  North Dakotans have always been dedicated to solving problems, creating communities that will support and inspire future generations"
837,"   We are innovators as North Dakotans, like Jake from Bushel, like Dorothy from Dot's"
838,"   We help each other, like Jonathan and Nicole supporting their neighbors and those children in Harvey and their need"
839,"   We help our neighbors, like the firefighters that we introduced earlier"
840,"   And we help our neighbors and even people we don't know, like the first lady courageously reducing stigma"
841,"   We're community builders as North Dakotans, like Maxum at Frost Fire, and like Nick Ybarra on the Maah Daah Hey Trail"
842,"     Positive, inspiring efforts like these are happening across our state every single day, countless selfless North Dakotans who are focused on creating and advancing solutions"
843, They believe in themselves
844, They believe in our youth
845, They believe in the goodness of their neighbors and their communities
846,"  But often today, these incredible selfless efforts fall under the radar"
847," They're drowned out by the noise of the angriest post on social media or the hottest trending ""outrage"" or ""be afraid"" story that may not even be relevant to North Dakota, may not even be true"
848, But that noise drowns out the goodness of North Dakotans
849,"   Nearly a century ago, Dr"
850, Henry J
851," Moore, he had a powerful, audacious vision to plant a massive garden right on the international border as the symbol of peace and friendship between the United States and Canada"
852," Last August, we continued the friendship and dedication to peace with an announcement of a $5 million legislative approved grant that was then matched by our Manitoba neighbors"
853, And we had a chance to celebrate that at the border with the premier of Manitoba
854, This July 14th will mark the 90th anniversary of the dedication of the Peace Garden
855," In 1932, some 50,000 people traveled from all over the two countries to celebrate that groundbreaking"
856," And if you saw that picture up there, you could see that they had a very good parking attendant at that event too"
857, I don't know if they kept the Canadian cars in Canada and the U
858,S
859, cars in the U
860,S
861,"   But we know that United States and Canada didn't agree on everything 90 years ago, and we still don't agree on everything today"
862, But we can learn a lesson from those efforts to focus on what unites versus focusing on what divides us
863,"  Edward Everett Hale, the 19th century author and historian, is credited with saying, ""Coming together is the beginning; Keeping together is progress; Working together is success"
864,"""   We can work together in North Dakota to overcome division"
865, We can work together to break through the noise
866, We can work together to attract new residents to our state
867, And we can work together to entice the youth and adults and grandparents alike to stay and build a better life here
868," We can work together to build relationships that aren't based on judging and labels and assumptions, but build relationships that are based on curiosity, on humility, on gaining understanding and mutual respect"
869,"  And we can do a better job, all of us, of telling our North Dakota story, that we have incredible opportunity"
870," And not just telling this story to outsiders that we're trying to move here to put value at it, but we got to tell a better story of telling it to our own children and grandchildren right here"
871, They are our state's future
872,"   The common thread that reflects our heritage, that reflects who we are as North Dakotans, is that we –  and this is what will differentiate us against all other places as we compete for this talent and capital"
873," If we're the state that puts our youth – and I'm talking child care, youth, pre-K, kids in school, college kids – when we put our youth, and then when we put our communities,   ahead of ourselves, we can create an amazing future"
874, That's happening right now in some communities in North Dakota
875,"  When we do this, we will keep growing stronger by the day, because that's what will represent our truly unshakable faith in the unlimited potential of North Dakota and its people"
876,   So let us leave here today and unite together
877, Let's unite with courage
878, Let's unite with gratitude
879," And let's do that in our spirit of Empowering People, Improving Lives and Inspiring Success"
880,   Thank you
881, God bless you all
882, God bless the Great State of North Dakota
883, God bless the United States of America
884,  ***  
0,The Governor's accelerateSC task force has launched accelerate
1,sc
2,"gov, South Carolina's one-stop-shop forCOVID-19 response information"
3,(cid:0) MenuSearch Governor
4,sc
5,"govThe Governor The First Lady Lieutenant Governor NewsroomExecutive Branch ContactHome »  Recent News »  Governor Henry McMaster's 2022 State of the State AddressJanuary 19, 2022State of the State Address As Prepared for Delivery Governor Henry McMaster's 2022State of the State AddressOnline ServicesAgency ListingWednesday, January 19, 2022 The State House, Columbia, S"
6,C
7,Mr
8," Speaker, Mr"
9," President, ladies and gentlemen of the General Assembly, my fellow SouthCarolinians:We are here tonight to address challenges and opportunities"
10,But 
11,"Lance Corporal Melton “Fox” Gore of the Horry County Police Department,Chief William Edward “Eddie” McNeill Jr"
12," of the Campobello Fire Department, andLieutenant John Stewart of the Lake City Police Department"
13,"To the families and loved ones of these men, with all our hearts, we o"
14, We areeternally grateful for their service
15,Thirty-three South Carolinians have received the Medal of Honor since it was created more than150 years ago
16," The medal, which requires nominees to receive presidential approval before it isgranted, is given to those who distinguish themselves “conspicuously by gallantry and intrepidityat the risk of his life above and beyond the call of duty"
17,”Two South Carolinians were recently awarded the Medal of Honor
18,"Sergeant Major Thomas Patrick Payne, who now serves in the Army Special Operations Commandas an instructor, was awarded the Medal of Honor for his actions during a hostage rescue missionin an area of northern Iraq controlled by the Islamic State"
19,  A graduate of Lugo
20,  He and his wife Allison have three children and live in South Carolina
21,Christopher Andrew Celiz was a Sergeant First Class in the Army and attended The Citadel beforeenlisting in the Army in 2007
22, Sergeant First Class Celiz was killed on his 
23,"  A native of Summerville, Sergeant First Class Celiz was also awarded theBronze Star medal and Meritorious Service medal"
24, The sacri
25, Their bravery in the face of imminent danger should inspire us all
26,"We are honored to have Sergeant Major Payne and his wife Allison, along with Sergeant FirstClass Celiz’s wife, Mrs"
27," KT Celiz, and their daughter Shannon here with us tonight"
28," Though we willnever be able to adequately show our appreciation for what they have done, I would humbly askthem to stand and give us the opportunity to do our best now"
29,"I am delighted to have with us once again tonight our First Lady, my bride Peggy, our son HenryJr"
30," and his wife Virginia, and also our daughter Mary Rogers and her husband Sam"
31,  Please standand be recognized
32,"Also, our lieutenant governor, Pamela Evette, and her husband David"
33,  Please stand and berecognized
34,"Ladies and Gentlemen, South Carolina is booming"
35, People from all over the world are visiting andfalling in love with our state
36,"  Employers are creating new jobs, entrepreneurs are opening newbusinesses, and companies are deciding to relocate here"
37," Our business and family-friendlyenvironment has produced historic gains in new jobs, capital investment and population growth"
38,"Since January of 2017, we have announced 58,803 new jobs with over $17 billion in new capitalinvestment in the Palmetto State"
39,"  In the last twelve months, we’ve announced 15,000 new jobsand $4"
40,3 billion in new capital investment
41,"As of November 2021, there were 18,000 more South Carolinians employed than there were inFebruary 2020"
42,  Our gross domestic product increased 10% during the COVID-19 pandemic and hasincreased 26% over the last 
43,The state’s unemployment rate remains well below the national average and has improved everymonth of 2021 - dropping from 5
44,6% in November 2020 to 3
45,7% in November 2021
46, The 2020 U
47,S
48,Census data shows that South Carolina is the tenth fastest-growing state in the nation
49," I extendhearty thanks to all here tonight and to those who have gone before, for the excellentstewardship which has brought us to this day"
50,"  For now, we have opportunity like we have neverseen before"
51,"Our new Secretary of Commerce, Harry Lightsey, is here tonight"
52, He is a man of vision andaccomplishment
53,"  Every indication is that this year, 2022, will be even better than last year forTeam South Carolina’s economic recruitment successes"
54,  Welcome Secretary Lightsey
55, Pleasestand and be recognized
56,"In the last year, we announced numerous transformative economic development victories"
57, Someare represented here tonight
58,"In Spartanburg, Oshkosh Defense will invest $155 million and will employ more than 1,000 Upstateresidents to manufacture the Postal Service’s new "
59,  Welcome Mr
60," Don Bent, Chief OperatingO"
61,"In Chester County, the Ernest and Julio Gallo Winery will locate their only bottling and canneryfacility outside of California, with a $423 million investment and almost 500 new jobs"
62,  WelcomeMr
63," Stein Edwards, Senior Director of Operations for Gallo Winery"
64,In Edge
65, Theseprojects will create a combined 750 new jobs
66,  Welcome Mr
67," Tom Pettit, Chief Operations O"
68," Steve Andrejack, Senior Director of Operations"
69,Walmart continues to invest in South Carolina with the construction of a new distribution centerin Spartanburg with a $450 million investment creating more than 400 new jobs
70,  Welcome Mr
71,Je
72,"In Kershaw County, Prestage Farms will open an agribusiness processing and canning facilityinvesting $150 million and creating almost 300 new jobs"
73,  Welcome Mr
74, Zach Prestage of PrestageFarms
75,I would ask all these gentlemen to please stand and be recognized
76,"During the COVID-19 pandemic, many states shuttered their economies, closed businesses, andenacted draconian restrictions, many of which continue to this very day"
77,  We took a betterapproach
78,  We never closed
79,"  Through our reasonable steps of limited, measured, and temporaryactions, we have been able to combat the virus without crippling our economy"
80,"Also, by being careful and conservative and freezing new spending in 2020, not only did we avoidcutting services, raising taxes, or borrowing money, we saw our State’s booming economy createa large amount of new surplus revenues in 2021"
81,"Compare this to New York, where there are 476,000 fewer people employed now than inFebruary 2020"
82,"  The New York state unemployment rate is the 3rd highest in the country, and2"
83,7% higher than it was in February 2020
84,"Or Michigan, where the unemployment rate in November 2021 was 5"
85,9% - the 9th highest in thecountry
86,  More Americans moved out of Michigan during the pandemic than nearly every otherstate in our nation
87,"Today, South Carolina’s state government is in the strongest "
88,"  We have thelargest budget surplus, the largest rainy day reserve account balance, and the lowest debt in ourhistory"
89,"However, South Carolina is facing a new challenge – the dangerous, irresponsible, and sometimesunconstitutional behavior of the federal government"
90, While we and other states have di
91,On his 
92," The resulting lawlessness and chaos required us to deploy troops from the South CarolinaNational Guard to defend the border, and to protect our state and others from the danger posedby the cartels and tra"
93,I traveled to the border to visit our troops and border patrol agents
94, The challenges they face aresteep
95," The Biden administration - and the media - have turned their backs on these brave menand women, but South Carolina will not"
96,"  We always answer the call for help, and we always stepinto the breach"
97, We will carry the banner of freedom even if the federal government walks away
98,The Biden administration also took aim at South Carolina’s pro-life and pro-family policies
99,"  Theychallenged my policy of preventing taxpayer dollars from going to abortion providers like PlannedParenthood, which sued to overturn our Heartbeat Law and to stop the State from protecting themost precious of rights – the right to life"
100,"They attacked South Carolina’s faith-based foster care providers like Miracle Hill, despite a recentU"
101,S
102, Supreme Court ruling that upheld the right of faith-based foster-care providers who chooseto work with parents holding similar religious beliefs
103,"They even canceled South Carolina’s requirement that Medicaid recipients must work, volunteer,or attend school to receive bene"
104,"  While at the same time, the Biden administration was payingpeople on unemployment to stay at home rather than return to work or get a job"
105,"President Biden and his liberal allies sued to force South Carolina to adopt universal maskmandates in public schools, despite clear constitutional authority to the contrary"
106,And 
107,"Thankfully, President Biden has been about as successful in defending his mandates in court as hehas been selling them to the American people"
108,"Despite this barrage of unwarranted challenges, we will continue to grow and prosper"
109, We willnot let the federal government violate the Constitution and dictate decisions that rightly belongto South Carolina and her people
110, We will 
111,A determined warrior in our e
112,  Pleasestand and be recognized
113,"As you are aware, the AccelerateSC task force has played a vital role in the State’s response tothe COVID-19 pandemic"
114,"  This task force is comprised of volunteers from every sector of ourState’s economy, along with o"
115," Almost two years ago, the AccelerateSC task force produced recommendations which guided usin taking very targeted and limited measures to combat the spread of the COVID-19 virus withoutshutting down our state’s economy"
116," In addition, AccelerateSC conducted a thorough and complete review of the CARES Act and theAmerican Rescue Plan Act (ARPA) for the purpose of providing expenditure recommendations tomy o"
117," I believe that AccelerateSC is the model for collaboration, cooperation and communicationbetween the government and the private sector, and on behalf of our entire state, I thank themfor their extraordinary accomplishments"
118," Tonight, we have the leaders of this remarkable e"
119," James Burns, served as the executive director"
120,  Thank you for yourservice
121,  Please stand and be recognized
122,"South Carolina’s booming economy, with almost $3 billion in surplus revenue, along with the $2"
123,4billion in ARPA funds - presents us with a once in a lifetime opportunity
124, We know that the competition for jobs and investment is 
125, Wecannot be complacent
126,  We must act
127,"  We must make big, bold, and transformative investments inthe areas of education, infrastructure, workforce, and economic development to strengthen thefoundations of our prosperity for generations to come"
128,"For the second year in a row, my Executive Budget places $500 million into our state’s “rainy day”reserve fund"
129,"  By saving this money instead of spending it - something that served our state welllast year - we will double the size of our reserves and will be prepared for any future economicuncertainties, should they arise"
130, I ask the General Assembly to consider maintaining a minimum balance in the rainy-day reserveaccount equal to 10% of the total amount of funds available to be appropriated in any year
131,"Despite our great successes, South Carolina’s marginal income tax rate of 7% is the highest in thesoutheast and the 12th highest in the nation"
132,"For example, Tennessee and Florida have no income tax at all"
133,  Louisiana is at 6%
134,  Arkansas is at5
135,"9%, Missouri at 5"
136,4%
137,  Georgia and Virginia are at 5
138,75%
139,  North Carolina is at 5
140,25% and justpassed legislation to cut it again
141," Alabama, Mississippi, and Kentucky are at 5%"
142, This makes South Carolina less competitive for new jobs and capital investment
143, This year marks the fourth year that I have proposed a 1% rate reduction over 
144,A tax cut has the impact of a pay raise; and more money in the pockets of our people to spend isa catalyst for even more economic growth and prosperity
145,"Ladies and gentlemen, we have almost one billion dollars in surplus recurring revenue availablefor this state budget"
146,  Our State’s booming economy will likely create more
147, Our work will not bedone this session unless I am able to sign an income tax cut into law
148,"We must also re-examine those issues, practices and laws that make our State less competitiveand make it di"
149,One issue in need of re-examination is in the area of civil litigation known as joint and severalliability
150," Business owners should not be penalized for the actions of others, simply because theyhave money"
151,  Nor should they be absolved of their actions
152,  We can 
153,"There is no infrastructure more in need of big, bold, and transformative one-time investmentsthan our State’s roads, bridges, highways, and interstates"
154,  Our booming economy and rapidpopulation growth have outpaced the State’s ability to keep up with improvements to ourtransportation infrastructure
155,"Utilizing a combination of $660 million in federal ARPA funds and $600 million from surplusrevenue, I am recommending that the General Assembly provide no less than $1"
156,"26 billion to theDepartment of Transportation to accelerate construction, expansion, or improvements to ourState-owned roads, bridges, highways, and interstates"
157,This one-time investment of over one billion dollars will allow the DOT to accelerate the start andcompletion of some of their highest priority projects
158,"  Projects such as the widening of Interstate26 to six lanes between Columbia and Charleston, the widening of Interstate 95 to six lanes in theLowcountry, lane widening on Interstate 85 in the Upstate and the long-awaited start ofconstruction on I-73 from the Pee Dee to the Grand Strand"
159," In addition, DOT will have su"
160, These federal matching funds will allow the DOT toexpedite completion of local and regional projects designed to relieve tra
161,"Three years ago, on the south steps of this Statehouse, I pledged that we would work together asa team"
162,"  I proposed that we make bold reforms to K-12 education in South Carolina, so that everystudent is ready to learn when he or she enters the classroom"
163," And that the words ""Corridor ofShame"" would soon become a fading memory"
164," I proposed that we unleash the free market and expand access to full-day kindergarten for everylower income, four-year old child"
165," Parents should be able to choose the public, private, or for-pro"
166,"Today, we have fully funded full-day, four-year-old kindergarten programs for every Medicaid-eligible child in South Carolina"
167,"As a result, the Education Oversight Committee reports that 4K enrollment has increased 47% orby 4,600 children"
168," There are 50 new private, nonpro"
169,"  In our public schools, there are 120 new 4K classrooms"
170,"  In a recent survey by First Steps, two out of three parents reported that enrolling their child inFirst Steps 4K also allowed them to go to work or continue their own education"
171,We know that parents in South Carolina must be con
172, The presence of a certi
173,"We must also recognize that a mental health crisis exists in South Carolina, especially among ouryoung people who have weathered two years of disruptions, virtual instruction, isolation, andconstant changes to normal routines"
174," This crisis is here, right now"
175,  Students must have access toprofessional mental health counseling and services
176,"Because sixty percent of South Carolina children are served by Medicaid, I have directed Healthand Human Services Director Robbie Kerr to initiate an immediate review of our State’s behavioralhealth funding and delivery system"
177,  Time is of the essence
178,  We must do better
179, The cost of doingnothing is unimaginable
180,"  And the damage, well, the damage will likely be immeasurable"
181,"South Carolina’s system of state-run treatment programs and facilities need a modern-dayrefreshment, re-evaluation, and re-invention"
182,  I also suggest to members of the General Assemblythat the time has come to evaluate whether the State should privatize behavioral health servicescurrently provided by the Department of Mental Health
183," When the Education Finance Act of 1977 was signed into law, there were only three line-itemappropriations for K-12 education"
184,"  Today, there are approximately 29"
185,"  This 44-year-old fundingsystem is archaic, confusing, and inadequate"
186, The way we fund K-12 education must be simpli
187, State funds must follow students directly to the classroom
188,  School districts must be heldaccountable for how they spend the taxpayer’s money – and graded on their results
189,I have proposed that funds for K-12 education be appropriated in a manner that is simple and easyto understand
190, School districts will receive the funds necessary to support an average ratio of 11
191,"7students per teacher, with an average salary of $66,524 including bene"
192,"In exchange, every school district must disclose how they spend every dollar, be it local, state, orfederal"
193,"  This information must be published online by the state Department of Education, soparents and taxpayers will know where their money is being spent"
194," In the classroom? Or is itbeing spent on administration?  Or overhead?  Or somewhere else?My Executive Budget also raises the minimum salary for a starting teacher from $36,000 to$38,000"
195, We have made progress in raising teacher pay
196,  Just 
197," Tonight, we have the 2022 South Carolina Teacher of the Year with us"
198, Ms
199, Amy Carter is anEnglish teacher from Chapin High School and is here representing our state’s classroom teachers
200,"We’re also joined by the Superintendent of Kershaw County School District, Dr"
201, Shane Robbins
202, Dr
203,"Robbins’ innovative leadership helped guide his school district through the pandemic withminimal disruption to the classroom, remaining open for in-person instruction throughout"
204,Ms
205," Carter, Dr"
206," Robbins, please stand and be recognized"
207,Charter schools in our state have seen explosive growth in both enrollment and demand
208, TheSouth Carolina Public Charter School District and the Charter Institute at Erskine are expected toauthorize a total of 67 charter schools for the school year starting in August
209,  My ExecutiveBudget provides an additional $60
210,2 million to meet the growing demand of parents seeking neweducational opportunities and in-person classroom instruction for their children
211,"In addition, I am proposing $20 million be used to create education savings accounts, which bythe way, have been available to parents in “red” and “blue” states for years"
212,"  Although some maysay otherwise, we know that parents know what’s best for their children"
213,  They know the type ofeducation environment and instruction that works best for their child’s unique needs
214,"Speaking of parents, we need more parental involvement in the classroom - not less"
215,"  You mayhave been as surprised as I was when the Attorney General of the United States, Merrick Garland,instructed the FBI to begin investigating parents who attend school board meetings"
216," In the annalsof dangerous ideas, that one takes the cake"
217,So did assertions that “parents have no business telling schools what they should teach
218,"”  Parentshave every right to express their concerns to a teacher, to a principal, or to members of theschool board"
219," In fact, it is their duty"
220,"Recently, a group of concerned parents contacted my o"
221,"If school personnel had performed even a cursory review in this instance, it would have revealedthat the book contains sexually explicit and pornographic depictions, which easily meet or exceedthe statutory de"
222,"For explicit materials of this nature to have been introduced or allowed into a South Carolinaschool, without oversight, without public review, and without parents’ prior knowledge, is highlytroubling and destroys public con"
223,"Parents must know what their children are hearing, seeing, and learning in the classroom"
224,"South Carolina, just like every state in the nation, is facing a historic labor crisis"
225,  It has a
226,"  With one hundred thousand open jobs, there is a paycheck waitingfor anyone willing to work"
227,I’d like to share with you an innovative public-private initiative designed to 
228, SCFuture Makers is a 
229,"SC Future Makers has reached virtually every high school, is available to all 16 technical colleges,and is now engaging our state’s military community to connect our servicemen and women withthe many opportunities available in South Carolina"
230, This innovative approach in using technologyto enhance connectivity throughout our state is a valuable resource for addressing our workforceneeds
231,"In addition, to "
232,"  Careers in manufacturing,healthcare, computer science, information technology, transportation, logistics, or construction"
233, We know this program will work
234,"Last year, we partnered with the South Carolina Technical College System to create thesescholarships and we dedicated $29 million in federal relief funds to start the program"
235,"  In thatshort period, over 5,000 South Carolinians have been retrained and employed"
236," For example, the program has produced:485 Nursing Assistants283 Commercial Truck Drivers253 Emergency Medical Technicians (EMTs)239 Welders235 Phlebotomists177 received Information Technology (IT) Certi"
237,"Lilianna Cruz, 25, grew up in Indiana"
238," Justin Smith, 25, grew up in Georgia"
239,  Now they live inClemson
240, Both were raised by parents who didn’t complete high school
241, They enlisted in theMarine Corps after high school
242, They met while they were stationed in Japan
243,"  After completingtheir service, they began taking classes at Tri-County Technical College"
244,"Lilianna’s goal was to become an architect, and Justin’s was to own his own business"
245," When thepandemic hit and classes went online, they went to work instead"
246, Online classes didn’t work forthem
247,  Justin was making $18 an hour and Lilianna was making $16 an hour
248,  Neither of themenjoyed the work or the pay
249, They hoped to 
250,  And they did
251,Last month Lilianna and Justin completed the 
252,  Before they 
253,"  Now they have a combined salary of $140,000"
254,Tasha Frazier of Sumter went through the Certi
255, She successfully earned her accreditation and was immediately o
256,William Westbrook lives in Graniteville and had worked for many years at a local chemicalcompany
257,  He was laid o
258, He enrolled at Aiken TechnicalCollege after learning about these scholarships and obtained his Manufacturing Certi
259,   William was hired immediately after graduation by Central States Manufacturing
260,I’d also like to recognize Dr
261," Tim Hardee, the President of the South Carolina Technical CollegeSystem, who is with us tonight"
262, Dr
263, Hardee and his sta
264,Some of the presidents of those colleges are also here with their former students:  Dr
265," GalenDeHay, President of Tri-County Technical College, Dr"
266," Kevin Pollock, President of Central CarolinaTechnical College, and Dr"
267," Forest Mahan, President of Aiken Technical College"
268,Thank you all for joining us tonight
269, Please stand and be recognized
270,  Access and a
271,"  That meanshigher education - our colleges, universities, and technical colleges - must be accessible anda"
272,"Once again, my Executive Budget freezes college tuition for in-state students, in exchange for anindexed appropriation based on the number of in-state students enrolled at each publicinstitution"
273, Funds for deferred maintenance are also distributed pro-rata and based on a school’sin-state enrollment
274," Also, every South Carolina resident who quali"
275, The college transition program was created for students with intellectual disabilities as theytransition from high school into college and eventually into the workforce
276," The program teachesstudents how to learn independently, how to maintain employment, and how to live self-su"
277, This year I am proposing that we invest an additional $4
278,3 million in lottery proceeds to enhancescholarships for the college transition programs o
279,"Tonight, we are joined by two students from the college transition program, Michael Harmonfrom CarolinaLIFE, and Hunter Hopkins from ClemsonLIFE"
280,"  Gentlemen, please stand and berecognized"
281,"In rural South Carolina, water and sewer is key to life, to good public health and economic health"
282, And it’s key to a community’s health
283,  The right water and sewer assets in a county can transforma tax base
284,"  That means jobs, good schools, strong families, and a safe and vibrant community"
285,"The state's rural water, sewer and stormwater infrastructure is becoming old and outdated"
286," Manyof these systems have exceeded their useful life, some are barely hanging on"
287,"I have proposed that we use $500 million in federal funds to transform these water, sewer, andstormwater systems in our state’s poorest counties"
288,  To upgrade or replace de
289,  And to incentivize large systems to “connect” with smaller and falteringsystems
290,"In recent years, facilitating access to broadband connectivity has become a top priority for SouthCarolina"
291," From health care to education, more people are working or learning from home"
292, Qualityinternet service has quickly become a necessity for the prosperity of our state and people
293,I ask that the General Assembly appropriate an additional $400 million in federal funds for theState’s Broadband Infrastructure Program being overseen by the O
294,"The Good Lord has richly blessed South Carolina, from the mountains to the sea"
295,"  Our pristinecoastline is a major economic driver for the state, as well as a source of beauty and happiness"
296," It isroughly 2,876 miles long with approximately 200 miles of direct beachfront"
297," The coastlinecontains several ecosystems including marshes, estuaries, barrier islands, tidal creeks, andbeaches"
298," The State’s 35 barrier islands and the surrounding marshes are natural mechanisms forabsorbing energy, "
299,"Three years ago, I issued an Executive Order creating the South Carolina Floodwater Commission,a collaborative e"
300, One recommendation was for the governor to appoint aChief Resilience O
301,"Last year, I had the honor of appointing Mr"
302," Ben Duncan, who was serving as the director of theDisaster Recovery O"
303,"  At the time, SouthCarolina was one of a handful of States with a chief resilience o"
304,  Mr
305, Duncan is here with ustonight
306,  Please stand and be recognized
307,"To protect South Carolina’s abundant natural resources, I am proposing the General Assemblyprovide the state O"
308,"A portion of these funds should be used to complete the construction of homes in the Pee Deethat were destroyed by Hurricane Florence, as well as completing green stormwater mitigationprojects throughout the state"
309," In addition, I am recommending that the O"
310,"Also, these funds should be used for a complete remediation and removal of hazardous materialsfrom the hull of the USS Yorktown, including hundreds of thousands of gallons of old petroleum,polluted ballast waters, and polychlorinated biphenyl compounds, or PCBs, that were notremoved from the ship’s 428 vessel tanks and compartments by the Navy"
311,I can think of no more meritorious use of taxpayer funds than to protect our pristine naturalresources for future generations of South Carolinians
312,With the opening of the new Hugh K
313," Leatherman Terminal in North Charleston, the Port ofCharleston is no longer the only major container port on the east coast of the United Stateswithout signi"
314,"The new Navy Base Intermodal Container Transfer Facility will provide near dock “dual” rail accessfor both Norfolk Southern and CSX, allowing for the movement of goods and commercethroughout the United States"
315,"In 2021, the General Assembly appropriated $200 million toward the $500 million cost ofconstruction"
316,  My Executive Budget proposes $300 million to complete construction on time anddebt free
317,"Tonight, we have the CEO of the South Carolina Ports Authority with us, Mr"
318, Jim Newsome
319,"  Asyou know, he is retiring this year"
320,  I ask that you join me in thanking Mr
321, Newsome for providingthe port with years of exceptional leadership and vision
322,  You will be missed
323,Mr
324," Newsome, please stand and be recognized"
325,"To keep South Carolinians safe, we must maintain a robust law enforcement presence - andproperly “fund the police"
326,”Our state law enforcement agencies continue to lose valuable and experienced personnelbecause they are unable to remain competitive with pay and bene
327,"  My Executive Budgetdedicates $31 million in new dollars to law enforcement, public safety, and "
328, We must also keep our law enforcement o
329, My ExecutiveBudget proposes providing $21 million for grants to local law enforcement agencies for additionalbody cameras and bulletproof vests
330,"And once again, I am calling on the General Assembly to eliminate all state income taxes on theretirement pay of career military veterans and South Carolina law enforcement o"
331, Many states have already done this
332," The decision-makers at the Department of Defense take noteof such actions or inactions when they make decisions on base closures, realignment, and newmissions for America’s military"
333,"  Our state’s military installations are at risk, like all others"
334, It is past time for the General Assembly to act on this issue
335, Before it is too late
336,Our booming economy and record low unemployment sometimes place state agencies at adisadvantage with the private sector – when they are recruiting or retaining the best employees
337, I believe the question of state employee compensation needs re-examination
338,  Across-the-boardpay raises for state employees are less e
339,  Agency directors should be empowered to incentivize their personnel
340, My Executive Budget takes the $46
341,6 million which would equal a 2% across-the-board pay raise -and directs that those same funds be used instead for merit-based pay raises
342," However, each agency must submit their merit-based pay raise plan to the Department ofAdministration’s Division of Human Resources for review and approval, to ensure that the raisesare awarded consistently across state government and are in accordance with o"
343,We’ve heard the alarm bell for years
344,  With inaction - it gets louder every year
345,"  The longer wewait, the harder it will be to "
346," So, once again, I am asking that we – at the end of this year – close enrollment in the current“de"
347,  Putting money into this retirement system is like trying to 
348,  We must close enrollment 
349,The best answer is a date-certain transition away from “de
350," And of course, we must maintain our commitmentto retired South Carolinians who rely on income from the pension plan"
351, The right to vote is the single most important right protected by the United States Constitution
352,"However, in 2020 we learned that our state’s election laws were not being applied properly andconsistently by county election o"
353, Speaker Jay Lucas has sponsored legislation tostandardize and ensure the uniform and legal conduct of elections in all 46 counties
354,"In addition, my Executive Budget proposes creating a new Election Integrity and ComplianceAudit Program at the State Election Commission"
355," Teams of auditors, working for the State, willconduct regular and routine examinations to con"
356," Send these election reforms to my desk, and I will sign them into law"
357,To maintain the public’s con
358," The public should know if their tax dollars are being spent properly by therecipients, like a school district or a non-pro"
359,The public should also know who is getting paid to in
360,"  These paid advocates should be required to register with theState Ethics Commission as lobbyists, just like those who are paid to lobby the legislature"
361,  What’sgood for the Statehouse - is good for the Courthouse
362,"In the last decade, we have consistently seen ethical issues arise surrounding some of our state’s46 county sheri"
363,  I have proposed that the Law Enforcement Training Council at the SouthCarolina Criminal Justice Academy develop and conduct annual ethics training for every countysheri
364,"In meetings and conferences in other parts of the country, I am often introduced as the117th governor of the great State of South Carolina"
365,"  What is interesting is that as other governorsare introduced, they may be the 23rd governor of Arizona, or the 40th governor of California orthe 48th governor of Kansas"
366,"  It makes you think: Our state was one of the original thirteencolonies, one of the thirteen that produced the Declaration of Independence in 1776 and one oftwelve which created and signed the United States Constitution in 1787"
367, Our people – from then until now – have endured and overcome every obstacle and challengecreated by man and nature
368,  We have seen it all and endured it all
369,"  With that heritage, we standtoday in a moment brimming with opportunity and promise"
370,"So, let us seize this moment by thinking big, by being bold, con"
371," In this way, I believe we will set our State on a course that willprovide the opportunity for prosperity, success, and happiness for generations of SouthCarolinians"
372, Let us continue working together
373,  Let’s keep winning
374, I believe in South Carolina and I believe inAmerica
375,  And I believe in each and every one of you
376,  The best is yet to come
377,God Bless the Palmetto State
378,  And God Bless her extraordinary people
379,"-###-Governor McMaster's ExecutiveOrdersLEARN MORESC Floodwater CommissionInformation on SC Boards &CommissionsLEARN MORELEARN MOREExecutiveOrdersBoards&CommissionsFloodwaterCommissionThe Honorable Henry McMasterState House1100 Gervais StreetColumbia, SC 29201The GovernorThe First LadyLieutenant GovernorNewsroomExecutive BranchNews ArchiveContactSC"
