,0
31,"Together, we have led one of the strongest health and economic recoveries in America thanks to theheroics of our health care workers, our emergency services personnel, National Guard soldiers andairmen, and the resilience of our small business community and all the people of our state who cametogether, looked out for one another, and who answered the call to be ‘Maryland Strong"
32,"’We have now spent nearly two years fighting this virus and it has taken far too much from us, including,sadly, 13,316 of our fellow Marylanders"
33,"But tonight there is hope, because with swift and decisive actions and the vigilance of Marylanders, I’mpleased to report that we have turned back another dangerous variant of COVID-19, and tomorrow, thestate of emergency will end in Maryland"
34,Our long-term public health response will continue
35," Our surge capacity, our testing and tracing operations,our vaccine clinics—all those things will remain in place as part of the ongoing operations of government"
36,"But my message to you tonight is that we must all learn to live with this virus, not to live in fear of it"
37,We can’t let it continue to dictate how we live our lives
38,Our offices and businesses need to be open
39," Our kids need to be in school, in-person"
40,"Of course we will continue to follow the data and the science, and we’ll keep fighting back with everythingwe’ve got"
41," But make no mistake about it, we are moving forward full speed ahead, and we will continue tolead the nation in both health and economic recovery"
42,We are also going to finish the job we set out to do back in 2015
43,"We’re going to keep changing Maryland for the better by passing more much-needed tax cuts forhardworking families, small businesses, and retirees"
44," And fortunately, we are now in a  position to do justthat"
45,"After seven years of fiscal discipline and responsible budgetary actions, record job creation and economicgrowth, together we successfully brought our economy back from the brink—from the 43 consecutive taxhikes that took $10 billion from the pockets of struggling families, small businesses, and retirees; fromlosing 8,000 businesses and over 100,000 jobs; and from the crushing $5"
46,1 billion structural deficit weinherited
47,"We repealed the Rain Tax mandate and eliminated or reformed more than 14,000 job-killing regulations"
48,We cut tolls at every single facility in the state—the first time tolls had been cut in Maryland in 50 years
49,"We passed the RELIEF Act of 2021—the largest tax cut in state history—nearly unanimously, whichprovided $1"
50,45 billion in urgently needed tax relief and economic stimulus
51," We have now cut taxes, tolls,and fees seven years in a row by more than $2"
52,7 billion
53,"We changed the mission of state government to be unabashedly pro-jobs and pro-business, and weexperienced the biggest economic turnaround in America"
54,"We launched innovative initiatives, like More Jobs for Marylanders, which helped us go from 50th inAmerica in manufacturing to adding more manufacturing jobs than 39 other states"
55,"In spite of all the pressures of COVID-19, inflation, and the supply chain crisis, we were able to keep mostof our economy open throughout the entire crisis"
56,"As a result, our economic recovery is one of the very best in America, our unemployment rate is thelowest it’s been since before the pandemic, and a national survey named Maryland as the most improvedstate for business in America"
57,"Not only have we submitted balanced budgets every year, but for the first time in nearly a quarter century,the State of Maryland is projecting a long-term structurally balanced budget well into the future, includinga $2"
58,5 billion surplus—the largest ever in state history—and we put a record $3
59,6 billion of savings intoour Rainy Day Fund
60,Our fiscal health and our economy are stronger than they have been in decades
61, But changing Marylandfor the better means continuing to help the working families and seniors on fixed income who are gettingsqueezed by inflation and higher costs
62,"So we introduced the largest tax cut package in Maryland history, more than $4"
63,6 billion in additionalmuch-needed tax reductions
64,Our state’s sky-high retirement taxes remain the one area where we are still not effectively competingwith other states
65," Over the course of our administration we have been successful in passing targetedretirement tax relief for our military retirees and for our hometown heroes, our law enforcement, fire andrescue, corrections, and emergency personnel"
66, But that’s not enough
67,"The time has come for the General Assembly to finally pass the Retirement Tax Elimination Act toeliminate every single penny of state retirement taxes for everyone, so that Marylanders who have spenttheir lives working and raising a family here, and contributing so much to our state, can afford to retirehere in Maryland near their kids and grandkids"
68,"Each year when I have proposed critical tax relief for seniors, legislators have said we just can’t afford it"
69,"Well, with our economy booming and our fiscal health stronger than ever before, we can’t afford not to doit"
70,Our tax reduction package includes $650 million more in tax cuts for hardworking families
71," And to help oursmall businesses continue to grow, we’re eliminating even more costly fees and red tape"
72,"And we’re proposing legislation to codify Project Restore and to make it permanent, to incentivize newbusiness growth and to create even more jobs in downtowns, on Main Streets, and in communities allacross our state"
73,And we’re going to enact the More Jobs for Marylanders Act 3
74,"0, a successful program we first enacted in2017 and then expanded in 2019, which incentivizes and encourages the creation of more jobs where weneed them most"
75,Changing Maryland for the better also means finally enacting our legislation to combat violent crime
76,Baltimore City once again ended last year with more than 300 homicides
77," Among the victims were moreyoung teenagers caught in the crossfire of gang violence, along with 69-year-old Evelyn Player, who wasstabbed to death at her church, and Baltimore City Police Officer Keona Holley, who was ambushed andexecuted in her patrol car"
78,"On the very first day of the new year, a 16- and a 17-year-old were gunned down in a triple shooting,becoming the first victims of 2022"
79,"Just last week, Cheryl McCormack, a 51-year-old grandmother who was working as a DoorDash driver,was gunned down during a robbery in northeast Baltimore, and Chelsey Patterson, the general managerof a popular restaurant in Little Italy, was fatally shot in Fells Point"
80,It was the deadliest January in the city in nearly 50 years
81,"The reality is, no matter how much money we invest or what state actions we take, Baltimore City will notever get control of the violence if they can’t arrest more, prosecute more, and sentence more of the mostviolent criminals to get them off the streets"
82,"The people of Baltimore deserve results from their city leaders and legislators, not more empty platitudesand broken promises"
83,"Year after year, we have introduced tough anti-violent crime legislation that is supported by more than80% of the people of Baltimore and more than 80% of every demographic, everywhere, all across thestate"
84, But those pleas for action have repeatedly been ignored
85,Enough is enough
86, The time has come for Baltimore City to take back its streets and communities onceand for all
87,"Tonight, on behalf of all the people who are sick and tired of all of the senseless violence, I’m calling onthe leaders in both parties, in both houses, to immediately pass and send to my desk the Violent FirearmsOffender Act to increase penalties for those who use guns to commit violent crimes, and the JudicialTransparency Act, because the public has a right to know about the sentences judges are giving or notgiving to the most violent offenders"
88,People are being shot and are dying nearly every single day
89, It’s time to put the politics aside and tofinally get this done
90, There can be no more excuses
91,Homicides and violent crime waves are surging in nearly every major city all across the country
92, And theviolence terrorizing our neighborhoods and cities is made worse by divisive politics and the demonizationof the dedicated men and women who risk their lives every day to keep us safe
93,Law enforcement agencies in Maryland and across the nation are struggling to attract and retain qualifiedofficers
94, There could not possibly be a worse time for anyone to call for defunding the police or for cuttingfunding for public safety
95,"The reality is that our police are underfunded and under attack, which is why we launched a half a billiondollar Re-Fund The Police Initiative to help recruit and retain more quality officers, to increase diversityand expand community policing efforts, to improve training to teach better de-escalation techniques, andto provide body cams and other technology and equipment upgrades for state and local policedepartments all across Maryland"
96,"Since we announced our Re-Fund The Police Initiative, many cities and states have begun to follow ourlead"
97," Even some of the most progressive cities like New York, Chicago, and San Francisco, are nowagreeing that we need more investment in public safety"
98,"Time and again our police, our firefighters, and first responders bravely answer the call, and as long asI'm governor, I will continue to stand with them and continue to fight to provide them with the support andthe resources they need to keep our communities safe"
99,Our nation is bitterly divided
100, We need to find a way to fix the broken and toxic politics that is tearing usapart
101,"We need to restore trust and fairness to our political system by allowing voters to pick their electedrepresentatives, rather than having politicians pick their voters"
102,Gerrymandering is partisanship at its worst
103," It’s a cancer on our democracy, and Maryland has theunfortunate distinction of having the worst, most gerrymandered districts in America"
104,Maryland legislators had the chance to right that wrong
105,"We introduced fair maps, which were created by Maryland’s nonpartisan Citizens RedistrictingCommission"
106," But legislators replaced them with maps that they drew up in secret, behind closed doors,which have been universally criticized, receiving a flunking ‘F’ grade by the Princeton GerrymanderingProject"
107,These maps make a mockery of our democracy
108," Fortunately, the courts—not the legislature—will be thefinal arbiter"
109,"In his farewell address, George Washington warned that partisanship would create a ‘spirit of revenge’that would undermine the ‘reins of government’ and lead to the ‘ruins of public liberty"
110,"’My fellow Marylanders, in this historic place where the founding principles of American democracy wereborn, and here in our great state where Francis Scott Key wrote of a flag that was still there, whereFrederick Douglass and Harriet Tubman forged the path to freedom, where Thurgood Marshall fought forequal justice under law, we still believe in the power of coming together to change things for the better,and we still believe that what unites us is greater than that which divides us"
111,"To those who say that America is too divided, that our political system is too broken and can’t be fixed, Iwould argue that we have already shown a better path forward"
112,"And if we can accomplish that here in Maryland, then there is no place in America where these very sameprinciples cannot succeed"
113,"So tonight, as we reflect on all that we have accomplished together, and as we embark on the hard workstill left to be done, I want to once again say thank you to the people of Maryland for giving me thisincredible honor of serving as your governor"
114,"This truly is the most important work of my life, and I pledge to you that I am going to keep giving this jobeverything I’ve got, every single day that I am given"
115,Let’s finish the work we started together
116,"Let’s keep changing Maryland for the better, and let’s continue to set an example for the rest of the nation,so that America can once again be a shining example to the world"
117,May God bless the great State of Maryland and the United States of America
118,
0,"3/20/22, 9:32 PMGovernor Newsom Delivers State of the State Address 3"
1,8
2,22 | California GovernorGovernor Newsom Delivers State of the StateAddress 3
3,8
4,"22Published: Mar 08, 2022SACRAMENTO — Governor Gavin Newsom delivered his State of the State address before the California Legislature today"
5," Below is the text as prepared for delivery:State of the State Address California Governor Gavin Newsom March 8, 2022On International Womenʼs Day, itʼs great to say thank you, Madam Lieutenant Governor, for that introduction"
6," Speaker Rendon and Pro Tem Atkins, thank you for being here tonight"
7,  To members of the Legislature and other state o
8," And to my wife, Jennifer, the First Partner"
9," Thank you for being the heart of our family, and for everything you do for California"
10," Given the state of our world, I donʼt imagine there are many people outside these walls waiting on the words that will be said here tonight"
11," But it is important for us to come together, nonetheless"
12," Not just to mark how far weʼve come in our fight against COVID, but also to rea"
13," As the people of Ukraine continue to come under assault, 2 million already displaced from their homes, we take strength from theircontagious courage, and their willingness to fight for their freedom"
14," Tonight, is also a moment for us to reflect on what it means to live in a society where elected leaders still settle our disagreements by andlarge with civility and compromise"
15, And how we derive strength from a government that reflects the people we represent
16," Our Speaker, son of working-class parents and grandson of Mexican immigrants, worked his way through Californiaʼs public educationsystem, earning a Ph"
17,D
18, from UC Riverside
19," Now, committed to ensuring every child has access to early learning"
20," Our Pro Tem, born in poverty in Virginia, came to California and became a champion for housing and equal rights for all — the first openlygay woman to lead both the Assembly and state Senate"
21," Our Chief Justice, public school graduate, descendant of migrant farmworkers, speaking out against income inequality and tackling thecost of justice for people in poverty"
22, And our constitutional o
23, Thank you for your service
24,   California does democracy like nowhere else in the world
25, No other place o
26, But we cannot take our democracy for granted
27," Authoritarian and illiberal impulses arenʼt just rising overseas, theyʼve been echoing here at home for some time"
28, While we may not havehttps://www
29,gov
30,ca
31,"gov/2022/03/08/governor-newsom-delivers-state-of-the-state-address-3-8-22/1/53/20/22, 9:32 PMGovernor Newsom Delivers State of the State Address 3"
32,8
33,"22 | California Governorstrongmen literally waging war in our country, we are plagued by agents of a national anger machine fueling division, weaponizinggrievance"
34," Powerful forces and loud voices – stoking fear and seeking to divide us, weakening the institutions of our democracy"
35," Counting oncomplacency to erode voting rights, scapegoating minorities"
36, Conjuring conspiracies and promoting “otherness
37,” Actively exploiting the “anger of the anxious
38,"”   Anger that finds a home when people feel understandably disconnected from each other and our collective future, when that future doesnʼtlook as bright as the past"
39, Making them more susceptible to the siren calls of those trying to tear us apart
40,"   Foundationally, this is a threat we must all face, together and prove there is a better way – a California Way – forward"
41, The California Way means rejecting old binaries and finding new solutions to big problems
42," Take climate policy, for example"
43, California has no peers
44," For years, weʼve set the rules and others have followed"
45," But over time, weʼve learned we canʼt solve big problems like climate changesituationally, with short-term thinking"
46," Look, no oneʼs naive about the moment  weʼre living in, with high gas prices and the geopoliticaluncertainty fueling them"
47, In January we proposed to pause the gas tax increase
48," Now, itʼs clear we must go further"
49," Thatʼs why — working with Legislative leadership — Iʼll be submitting a proposal to put money back in the pockets of Californians, toaddress rising gas prices"
50," But at a time, when weʼve been heating and burning up, one thing we cannot do is repeat the mistakes of the past by embracing polluters"
51,"Drilling even more oil, which only leads to even more extreme weather, more extreme drought, more wildfire"
52," What more evidence do we need? Just in the past few years, weʼve seen whole communities nearly wiped o"
53, Greenville
54, Paradise
55, Grizzly Flats
56," How many more are we willing to sacrifice?   We need to be fighting polluters, not bolstering them"
57," And in so doing, freeing us once and for all from the grasp of petro-dictators"
58, But this conversation canʼt just be about oil supply
59, Daily life still demands too much fossil fuel
60, That too has to change
61," Underscoring the importance of accelerating Californiaʼs leadership in clean technology, this is not just a national security and anenvironmental justice imperative — clean energy is this generationʼs greatest economic opportunity"
62, A perfect example — our dominance in electric vehicle sales and manufacturing
63, It was Californiaʼs policies that created this market
64," Now we have the opportunity to extend this leadership, to secure a critical component of the supply chain for batteries, by tapping one ofthe worldʼs largest lithium reserves – right here in California"
65, Our nation-leading climate investments — $38 billion — will ensure that other innovations will surely follow
66, Not by re-creating the 20thhttps://www
67,gov
68,ca
69,"gov/2022/03/08/governor-newsom-delivers-state-of-the-state-address-3-8-22/2/53/20/22, 9:32 PMGovernor Newsom Delivers State of the State Address 3"
70,8
71,"22 | California Governorcentury by extracting more oil, but by extracting new ideas, drilling for new talent, by running our economy on a carbon-free engine"
72, Thatʼs the California Way
73," When it comes to the economy, California is unmatched"
74," We dominate in research, innovation, entrepreneurialism, venture capital — and remain the worldʼs fi"
75," Our GDP growthhas consistently outpaced not only the rest of the country – but most other, large western democracies"
76," In December alone, 25 percent ofAmericaʼs jobs were created right here in California"
77, A million new jobs in the last 12 months
78, More new business starts during the worst ofthe pandemic than Texas and Florida combined
79, But you know what makes us di
80," Just consider what we did last year for the middle class in California, sending 12 billion dollars back — the largest state tax rebate inAmerican history"
81, But we didnʼt stop there
82, We raised the minimum wage
83,   We increased paid sick leave
84, Provided more paid family leave
85,   Expanded child care to help working parents
86," And this year, with your support, we will do something no other state in America has done — provide Health For All, regardless ofimmigration status"
87, Thatʼs the California Way
88," Speaking of not leaving people behind, no state took bolder steps to protect public health and human life over the last two years"
89," Our lockdowns, distressing as they were, saved lives"
90, Our mask mandates saved lives
91, Your choices saved lives
92,   Californiaʼs experienced far lower COVID death rates than any other large state
93," Fewer than Texas, Ohio"
94," Fewer than Florida — 35 percent, tobe exact"
95," But even with three quarters of Californians being fully vaccinated, we are mindful that we cannot let our guard down"
96," Thatʼs why last month, we put out our SMARTER Plan – the nationʼs first blueprint to stay a step ahead of future variants and seasonalsurges"
97," I just want to thank you, thank you members of the Legislature for all you did these past two years to keep us safe"
98, But thereʼs another crisis weʼre still tackling
99," Thatʼs the crisis of homelessness, which has worsened over the last decade, not only here inCalifornia, but across the nation"
100," Just a few years ago, California lacked any comprehensive strategy"
101, No accountability and no meaningful state resources to solve theproblem
102, But thatʼs all changed
103," In just three years, we not only have a comprehensive plan, weʼre also requiring new accountability and providing unprecedentedinvestments for cities and counties on the front lines"
104,  https://www
105,gov
106,ca
107,"gov/2022/03/08/governor-newsom-delivers-state-of-the-state-address-3-8-22/3/53/20/22, 9:32 PMGovernor Newsom Delivers State of the State Address 3"
108,8
109,"22 | California GovernorAnd while we moved a record 58,000 people o"
110,"   Those with schizophrenia spectrum and psychosis disorders, manyself-medicating with drugs or alcohol addictions"
111, Thatʼs precisely what our encampment resolution grants and our new CARE Court seek to address
112, Getting people o
113," Bobby Kennedy, just six weeks before he was killed by an assassinʼs bullet, reminded us that the health of a society depends on the abilityof people to walk their own streets in safety"
114, Not to be frightened into isolation
115," “A nation,” he said, “which surrenders to crime – whether by indi"
116,” Our approach is to be neither indi
117," Weʼre funding local law enforcement and prosecutors to investigate and solve more crime, bolstering the Attorney Generalʼs O"
118," But weʼre also investing hundreds of millions in new programs to tackle the root causes of crime, doubling down on proven violence-prevention programs"
119,   Thatʼs the California way
120," Of course, to tackle any root cause, we need to talk about education"
121," And Iʼm not talking about that version of education “reform” being promoted in some states, where theyʼre banning books, where you cansue your history teacher for teaching history, and where you canʼt say the word “gay"
122,"” Iʼm talking about real transformation of our public education system, like weʼre doing right here in California"
123," By creating choices – real choices – for parents, and unprecedented support for their kids"
124," A whole new grade — transitional kindergarten for all, nine hours of enrichment a day with true universal before- and a"
125, Expanded summer school
126," Universal, nutritious meals, millions of new child savings accounts and free community college"
127, Thatʼs the California Way
128," Look, people have always looked to California for inspiration"
129," And now, in the midst of so much turmoil, with stacking stresses and dramatic social and economic change, California is doing what wehave done for generations, lighting out the territory ahead of the rest, expanding the horizon of whatʼs possible"
130," We know that government cannot be the entire solution, but we also know that government has always been part of the solution"
131, By creating a platform for people and the private sector to thrive
132," As Friedman said — we have a formula for success setting rules for risk-taking, not recklessness"
133," Infrastructure, Research & Development, investing in our conveyor belt for talent — the finest system of higher education in the world, ourcommunity colleges, UCs and CSUs"
134, Ensuring society provides a hand up when people need help
135, Maintaining our pro-immigrant policiesand welcoming refugees from around the world
136, https://www
137,gov
138,ca
139,"gov/2022/03/08/governor-newsom-delivers-state-of-the-state-address-3-8-22/4/53/20/22, 9:32 PMGovernor Newsom Delivers State of the State Address 3"
140,8
141,22 | California GovernorThose are California values
142," Embracing diversity, but also seeking common ground"
143, Pursuing greater connectedness
144," Not exploiting division, with performative politics, and memes of the moment but by unifying toward common purpose"
145," Inviting more people with diverse perspectives, from di"
146,  Thank you
147,###https://www
148,gov
149,ca
150,gov/2022/03/08/governor-newsom-delivers-state-of-the-state-address-3-8-22/5/5
0,"3/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for DeliveryWhitmerGovernor Whitmer's 2022 State of the StateAddress as Prepared for DeliveryJanuary 26, 2022FOR IMMEDIATE RELEASE  January 26, 2022  Contact: Press@Michigan"
1,"gov    Governor Whitmer's 2022 State of the State Address as Prepared for Delivery    REDFORD, Mich"
2, -- Governor Gretchen Whitmer today will deliver her 2022 State of theState Address
3, Please see below for her remarks as prepared for delivery
4,"    ----    Good evening, Michigan"
5, Today is our state's 185th birthday
6," To celebrate, we're at DetroitDiesel, built in 1938 to help us win World War II"
7," A lifetime later, it's home to cutting-edgeelectric vehicle technology built by the hardworking men and women of UAW Local 163"
8,"Places like this are where Michigan's future will be forged, and I am thrilled to be here todeliver my State of the State address"
9,"    But before we begin, let's take a moment to honor those who are not with us"
10," Let'sremember the 4 young Michiganders we lost in Oxford-Madisyn, Tate, Hana, Justin"
11, Andhttps://www
12,michigan
13,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery1/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for Deliverythose living with lifelong injuries and carrying the weight from that horri"
14, TheOxford community is in all of our hearts
15," Michiganders, if you want to help, please go tooxfordcommunityvictimsfund"
16,"com    Let's also remember the over 30,000 Michiganders we've lost to COVID-19 and thank the"
17,    Michigan's National Guard is the best in the country
18, They go above and beyond-athome and oceans away
19," Recently, I had the honor of pinning Purple Hearts onto 3 guardmembers who were injured during a ballistic missile attack in Iraq"
20, Michiganders salutetheir sacri
21, They represent the best of us
22,    I also want to acknowledge my partner in governance-Lieutenant Governor GarlinGilchrist
23," He is an innovative, optimistic champion for Michigan"
24, I am so glad to have himby my side
25,    And 
26, I love you
27,"    Clearly, this year's speech is different"
28," Due to COVID, we are not in the capitol"
29," Right now,healthcare professionals are working hard to keep us safe as Omicron surges"
30," While 2021wasn't as miraculous as any of us wanted, we have made progress"
31, We're stronger inlarge part thanks to science and life-saving vaccines
32," We have come a long way, and I amencouraged about the path ahead"
33,"    After a polar vortex, pandemic, national recession, multiple 500-year "
34, I show up for every Michigan family
35, I want to keep delivering onthe kitchen-table issues
36, On a personal level: I want my girls to see their mom stand herground and live her values even through unexpected challenges and constant threats
37,  https://www
38,michigan
39,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery2/153/20/22, 9:37 PM  Governor Whitmer's 2022 State of the State Address as Prepared for DeliveryIsn't that what we all want?-to make a difference for the people we love most? And thetruth is, we want the same things"
40,    A good-paying job
41,     Great schools
42,     Clean water
43,     Safe communities
44,     Thriving small businesses
45,     A chance to get ahead and hope for the future
46,"    Tonight, I will stay focused on the things that unite us"
47," I'll speak to the progress we'vemade together, the opportunity we have right now, and why we all believe in Michigan"
48,    The state of our state is strong… and it's getting stronger every day
49,"    First, let's talk about the roads"
50," The pandemic slowed us down a bit, but since I tookof"
51, That'senough miles to drive from the Michigan-Ohio border to the Mighty Mac over 40 times
52,    https://www
53,michigan
54,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery3/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for DeliveryIn 2021 alone, we "
55,"     Recently, the Army Corps of Engineers answered our call to invest in the Soo Locks,securing funding to "
56, Marie
57, That's a big deal for the UP and ourstate's economy
58,"   Last year, I reinstated prevailing wage for state construction contracts"
59, That means wewill get the best-trained workforce and the best value for our tax dollars
60,    Our task on infrastructure-from roads to lead pipes to high-speed internet-is large… dueto decades of neglect and underfunding
61, That's why we're 
62," And we're creating good-paying,skilled trades jobs along the way-the kind you can raise a family on, with solid bene"
63,"    Thanks to many in our congressional delegation and our federal partners, we havebillions more headed our way from the Bipartisan Infrastructure Plan that we'll use toturbocharge our efforts"
64,"    So, when you see those orange barrels:    #1, slow down-there are people working"
65,"    And #2, those barrels mean we're moving dirt and "
66,"    I know at times our nation's capital feels hopelessly gridlocked, but at our state capitol,Republicans and Democrats have shown we can come together to put Michiganders"
67,  https://www
68,michigan
69,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery4/153/20/22, 9:37 PM  Governor Whitmer's 2022 State of the State Address as Prepared for DeliveryTogether, we delivered over $420 million dollars in relief to small businesses,empowering them to expand operations and retain over 200,000 jobs through COVID"
70,"    We expanded access to high-quality childcare, and now over 1 in 3 children in Michigan12 and under are eligible for low or no-cost childcare"
71, You can go tomichigan
72,gov/childcare to see if you're eligible too
73,"    For our Michigan State Police, who protect and serve with the utmost professionalism,we built new posts in Walker and West Branch"
74," For law enforcement, we funded bettertraining, delivered hazard pay, and expanded resources for local police departments"
75," Asa former prosecutor, public safety is a core issue for me"
76, We will keep makinginvestments to reduce crime and protect families
77,    And our criminal justice reforms have helped hundreds of thousands of Michiganderswho served their time secure jobs and housing with a clean slate
78,"    Together, we cared for those who served our nation by building a new veteran's home inMacomb County and another home in Grand Rapids"
79,"    We eliminated the cost barrier for 170,000 Michiganders, who are getting skills andbetter-paying jobs through Michigan Reconnect and Futures for Frontliners"
80, Theseprograms boost our economy and empower our people
81,"    People like Caroline, a former in-home care provider, and mom of 2 who gotstraight As her "
82," And Jodi, a Reconnectrecipient-the "
83, These programs have given them opportunity and opened newdoors for their families
84, I want them to know we're all rooting for them
85,    https://www
86,michigan
87,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery5/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for DeliveryTogether, we made the largest education investment in state history without raisingtaxes-something we've done 3 years in a row"
88," Last year, we closed the funding gapbetween schools-something 4 governors before me tried to do-investing $8,700 intoevery student in every district to improve their in-class experience"
89,"    We invested in on-campus mental health and delivered checks directly to educators,who go above and beyond for our kids every day"
90,    I know how anxious and tired parents are feeling right now
91," As a mom, I get it"
92," That'swhy I'm making investments where they matter most-in classrooms, to help our kids getcaught up"
93,"    And to our teachers, childcare professionals, aides, bus drivers, custodians, parapros,administration-I see you"
94, Thank you for working tirelessly to help our kids thrive
95, We'regoing to keep investing in recruitment and retention to increase your ranks
96,"    Soon, I'll introduce a school aid budget that will mark the biggest state educationfunding increase in more than 20 years-without raising taxes"
97,    I want to be crystal clear: students belong in school
98,    We know it's where they learn best
99, Remote learning is not as ful
100, In-person learning is critical to social development and mental health
101,That's why we will do everything we can to keep kids in the classroom
102,    We've all been through a lot
103, It's rational to feel frustrated
104, Exhausted
105, Even cynical
106,"Fortunately, the cure for cynicism is competence"
107, These bipartisan accomplishments area testament to what we can do together
108, We must believe that better things arepossible because that is the only way they ever get done
109,    https://www
110,michigan
111,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery6/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for DeliveryYesterday, we saw proof"
112,"    Last month, we worked together to sharpen Michigan's economic development tools"
113,"And this week, we landed a $7 billion dollar investment from General Motors that willcreate and retain 5,000 good-paying jobs manufacturing electric vehicle batteries inLansing and Orion Township"
114," The future of the auto industry is being built in Michigan,in plants like this one by union members"
115, And we are just getting started
116,"    Historically, the knock on Michigan was that 1) we didn't have the tools to compete withother states 2) we moved too slowly and 3) state government was dysfunctional"
117,"    Yesterday, the world saw what we can accomplish together"
118," Democrats, Republicans,businesses, utilities, and labor joined forces to equip Michigan with solid economic toolsto attract big projects and create thousands of jobs"
119,"    We showed the world that we have tools, we move fast, and we work together"
120, AndMichigan is going to win
121,    That brings us to what's next
122," Tonight, I'm putting forward proposals that will build onthe work we've done together and grow our economy by cutting taxes and loweringcosts"
123,"    First, taxes"
124," I believe that whenever possible, we should make taxes more fair for ourseniors and working families"
125, Michiganders should be able to keep more of what they'veearned
126,"    In December, I signed a bipartisan bill cutting personal property taxes for smallbusinesses owners"
127," And last November, we repealed the tampon tax-the sales tax onmenstrual products-saving women hundreds of dollars in taxes"
128," When it comes todelivering for women, I will keep "
129, And I'll veto anylegislation that would take away their right to choose
130,  https://www
131,michigan
132,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery7/153/20/22, 9:37 PM  Governor Whitmer's 2022 State of the State Address as Prepared for DeliveryMy proposals tonight will cut taxes for seniors and working families"
133,"    For our seniors, let's work together to repeal the retirement tax"
134,    I 
135," If we phase it outover the next few years, we can save half a million households in Michigan an average of$1,000 bucks a year"
136," That's money for prescriptions, rent, car payments, or gifts forgrandkids"
137,    Repealing the retirement tax will help real people
138,    People like Tim from Marquette or Susan and Dick from Jackson
139,    Tim worked for 30 years as a corrections of
140, Susanand Dick taught for over 30 years in Branch and Hillsdale County
141,"    They served their communities, saved, and did everything right"
142, But after they 
143,    They all had to go back to work just to pay the bills
144," Today, Tim is painting and workingodd jobs, while Dick is a Drivers Ed instructor"
145, Susan worked for over a decade at a hairsalon
146," After a lifetime of work, they still worry about affording the essentials"
147,"    When I was in the legislature, I fought the retirement tax because it was wrong"
148, Let'smake it right
149," We can keep our word to Tim, Susan, Dick, and every Michigander whoworked hard and played by the rules"
150,  https://www
151,michigan
152,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery8/153/20/22, 9:37 PM  Governor Whitmer's 2022 State of the State Address as Prepared for DeliveryI'm ready to work across the aisle to roll back the retirement tax and save 500,000households in Michigan an average of $1,000 bucks a year"
153,"    Now, let's talk about cutting taxes for people working full-time but who still can't getahead"
154,     It's time to increase the Michigan Earned Income Tax Credit
155, The EITC is a bipartisan taxbreak for families offered at the federal and state level
156, It's part of the refund you getwhen you 
157,"    In 2010, Michiganders received an almost $3,000 tax refund from the combined EITC"
158,"But a year later, taxes on working families went up to pay for a tax giveaway for bigcorporations they didn't need"
159, That's not right
160,"    Restoring the EITC lifts more than 22,000 people out of working poverty"
161," And it sends730,000 families an average refund of almost $3,000 bucks that they can use to pay thebills"
162, Nearly 1 million kids-almost half the kids in Michigan-bene
163," It means new backpacks, warmer coats, and more hot meals"
164,    Let's get it done
165,"    Now, let's talk about lowering costs…    We are all bearing the brunt of in"
166, You see it when you buy groceries or boots foryour kids
167," We have made meaningful progress to lower costs, and we should build onthat work now"
168,    https://www
169,michigan
170,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery9/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for DeliveryIn 2019, I signed bipartisan auto insurance reform, saving drivers hundreds of dollars ayear"
171," Thanks to our reform, insurance companies are sending every driver a $400 refundcheck per vehicle by May 9th this year"
172,    And our Secretary of State Jocelyn Benson is saving Michiganders time and moneybecause we can renew our licenses and plates online or stop in the of
173,"    We also lowered the cost of higher education thanks to Michigan Reconnect andFutures for Frontliners, and we are delivering home heating help on energy bills so over175,000 families can stay warm and safe through the winter"
174,"    We've done a lot of good work to lower costs, but I know families are still feelingsqueezed"
175, We must do more
176," Rolling back the retirement tax and raising the MichiganEITC will keep more money in people's pockets, and we can ensure less comes out"
